distance,time_stamp,destination,source,price,surge_multiplier,name,id
1.8,2018-11-26 22:42:21.962-07,Northeastern University,Theatre District,9.50,1.00,WAV,331732
1.8,2018-11-26 22:42:21.962-07,Northeastern University,Theatre District,14.00,1.00,UberXL,331733
1.8,2018-11-26 22:42:21.962-07,Northeastern University,Theatre District,9.50,1.00,UberX,331734
1.35,2018-11-26 09:26:10.882-07,Haymarket Square,Beacon Hill,8.00,1.00,UberPool,331779
3.01,2018-11-26 09:50:09.554-07,Boston University,North Station,10.50,1.00,UberX,331814
3.01,2018-11-26 09:50:09.554-07,Boston University,North Station,31.00,1.00,Black SUV,331815
3.01,2018-11-26 09:50:09.554-07,Boston University,North Station,,1.00,Taxi,331816
3.01,2018-11-26 09:50:09.554-07,Boston University,North Station,10.50,1.00,WAV,331817
3.01,2018-11-26 09:50:09.554-07,Boston University,North Station,18.00,1.00,UberXL,331818
3.01,2018-11-26 09:50:09.554-07,Boston University,North Station,11.00,1.00,UberPool,331819
1.21,2018-11-26 18:36:22.285-07,North End,Financial District,11.50,1.00,UberXL,332107
1.21,2018-11-26 18:36:22.285-07,North End,Financial District,8.00,1.00,WAV,332108
5.56,2018-11-26 18:36:22.285-07,Boston University,Financial District,45.50,1.00,Black SUV,332109
5.56,2018-11-26 18:36:22.285-07,Boston University,Financial District,,1.00,Taxi,332110
5.56,2018-11-26 18:36:22.285-07,Boston University,Financial District,34.00,1.00,Black,332111
0.02,2018-11-26 05:02:11.475-07,Theatre District,South Station,,1.00,Taxi,332116
0.02,2018-11-26 05:02:11.475-07,Theatre District,South Station,6.50,1.00,UberX,332117
0.02,2018-11-26 05:02:11.475-07,Theatre District,South Station,27.50,1.00,Black SUV,332118
0.54,2018-11-26 05:02:11.475-07,Financial District,South Station,4.50,1.00,UberPool,332119
3.08,2018-11-26 16:51:14.821-07,North Station,Fenway,35.00,1.00,Black SUV,332159
3.08,2018-11-26 16:51:14.821-07,North Station,Fenway,,1.00,Taxi,332160
3.08,2018-11-26 16:51:14.821-07,North Station,Fenway,27.00,1.00,Black,332161
3.08,2018-11-26 16:51:14.821-07,North Station,Fenway,11.50,1.00,WAV,332162
3.08,2018-11-26 16:51:14.821-07,North Station,Fenway,7.50,1.00,UberPool,332163
3.08,2018-11-26 16:51:14.821-07,North Station,Fenway,11.50,1.00,UberX,332164
2.86,2018-11-26 04:56:09.524-07,West End,Northeastern University,9.50,1.00,UberX,332177
2.86,2018-11-26 04:56:09.524-07,West End,Northeastern University,9.50,1.00,WAV,332178
2.86,2018-11-26 04:56:09.524-07,West End,Northeastern University,,1.00,Taxi,332179
2.86,2018-11-26 04:56:09.524-07,West End,Northeastern University,21.50,1.00,Black,332180
2.86,2018-11-26 19:51:22.067-07,West End,Northeastern University,16.00,1.00,UberXL,332181
2.86,2018-11-26 19:51:22.067-07,West End,Northeastern University,30.50,1.00,Black SUV,332182
2.86,2018-11-26 19:51:22.067-07,West End,Northeastern University,9.00,1.00,UberPool,332183
0.92,2018-11-26 19:51:22.067-07,Haymarket Square,Financial District,7.00,1.00,UberX,332184
0.92,2018-11-26 19:51:22.067-07,Haymarket Square,Financial District,26.00,1.00,Black SUV,332185
2.62,2018-11-26 20:39:22.327-07,Boston University,Theatre District,,1.00,Taxi,331954
2.62,2018-11-26 20:39:22.327-07,Boston University,Theatre District,10.50,1.00,UberX,331955
2.62,2018-11-26 20:39:22.327-07,Boston University,Theatre District,16.00,1.00,UberXL,331956
2.58,2018-11-26 00:24:22.964-07,Beacon Hill,South Station,9.50,1.00,WAV,332012
2.19,2018-11-26 00:24:22.964-07,North End,Beacon Hill,9.00,1.00,UberPool,332013
1.21,2018-11-26 15:05:10.116-07,North End,Financial District,7.00,1.00,UberX,332290
1.21,2018-11-26 15:05:10.116-07,North End,Financial District,11.00,1.00,UberXL,332291
1.21,2018-11-26 15:05:10.116-07,North End,Financial District,7.00,1.00,WAV,332292
1.21,2018-11-26 15:05:10.116-07,North End,Financial District,15.00,1.00,Black,332293
1.21,2018-11-26 15:05:10.116-07,North End,Financial District,7.50,1.00,UberPool,332294
1.44,2018-11-26 18:33:23.89-07,Boston University,Back Bay,17.00,1.00,Black,332571
1.44,2018-11-26 18:33:23.89-07,Boston University,Back Bay,7.50,1.00,UberX,332572
1.44,2018-11-26 18:33:23.89-07,Boston University,Back Bay,11.50,1.00,UberXL,332573
1.21,2018-11-26 22:51:23.579-07,North End,Financial District,27.50,1.00,Black SUV,332622
1.21,2018-11-26 22:51:23.579-07,North End,Financial District,12.00,1.00,UberXL,332623
1.21,2018-11-26 22:51:23.579-07,North End,Financial District,15.00,1.00,Black,332624
1.21,2018-11-26 22:51:23.579-07,North End,Financial District,8.50,1.00,UberX,332625
1.21,2018-11-26 22:51:23.579-07,North End,Financial District,8.50,1.00,UberPool,332626
1.25,2018-11-26 16:33:14.392-07,Haymarket Square,Financial District,27.50,1.00,Black SUV,332639
1.64,2018-11-26 19:57:22.363-07,Back Bay,Northeastern University,26.50,1.00,Black SUV,332685
1.64,2018-11-26 19:57:22.363-07,Back Bay,Northeastern University,8.50,1.00,UberX,332686
1.49,2018-11-26 19:57:22.363-07,Back Bay,Fenway,,1.00,Taxi,332687
1.49,2018-11-26 19:57:22.363-07,Back Bay,Fenway,13.50,1.00,UberX,332688
1.49,2018-11-26 19:57:22.363-07,Back Bay,Fenway,26.50,1.00,Black SUV,332689
2.4,2018-11-26 18:03:21.976-07,Fenway,Beacon Hill,,1.00,Taxi,332881
2.4,2018-11-26 18:03:21.976-07,Fenway,Beacon Hill,8.50,1.00,WAV,332882
2.67,2018-11-26 18:03:21.976-07,Beacon Hill,North End,10.50,1.00,WAV,332883
2.67,2018-11-26 18:03:21.976-07,Beacon Hill,North End,16.00,1.00,UberXL,332884
2.67,2018-11-26 18:03:21.976-07,Beacon Hill,North End,10.50,1.00,UberX,332885
2.67,2018-11-26 18:03:21.976-07,Beacon Hill,North End,22.00,1.00,Black,332886
2.14,2018-11-26 13:56:10.345-07,South Station,West End,8.00,1.00,WAV,332905
2.14,2018-11-26 13:56:10.345-07,South Station,West End,13.50,1.00,UberXL,332906
2.14,2018-11-26 13:56:10.345-07,South Station,West End,8.00,1.00,UberPool,332907
0.72,2018-11-26 23:12:23.272-07,Haymarket Square,West End,7.50,1.00,UberX,332940
0.72,2018-11-26 23:12:23.272-07,Haymarket Square,West End,7.50,1.00,UberPool,332941
0.67,2018-11-26 20:21:21.971-07,Haymarket Square,North Station,5.50,1.00,UberPool,332487
0.67,2018-11-26 20:21:21.971-07,Haymarket Square,North Station,16.00,1.00,Black,332488
0.67,2018-11-26 20:21:21.971-07,Haymarket Square,North Station,7.00,1.00,UberX,332489
0.67,2018-11-26 20:21:21.971-07,Haymarket Square,North Station,,1.00,Taxi,332490
0.67,2018-11-26 20:21:21.971-07,Haymarket Square,North Station,7.00,1.00,WAV,332491
0.67,2018-11-26 20:21:21.971-07,Haymarket Square,North Station,26.00,1.00,Black SUV,332492
2.84,2018-11-26 19:00:23.864-07,North End,Back Bay,27.50,1.00,Black,332710
2.84,2018-11-26 19:00:23.864-07,North End,Back Bay,12.50,1.00,WAV,332711
0.72,2018-11-26 19:00:23.864-07,Haymarket Square,West End,26.50,1.00,Black SUV,332712
0.72,2018-11-26 19:00:23.864-07,Haymarket Square,West End,,1.00,Taxi,332713
0.72,2018-11-26 19:00:23.864-07,Haymarket Square,West End,16.00,1.00,Black,332714
2.47,2018-11-26 10:17:10.254-07,North End,Theatre District,9.50,1.00,WAV,332839
2.47,2018-11-26 10:17:10.254-07,North End,Theatre District,30.50,1.00,Black SUV,332840
1.23,2018-11-26 10:17:10.254-07,Haymarket Square,Beacon Hill,8.50,1.00,WAV,332841
1.23,2018-11-26 10:17:10.254-07,Haymarket Square,Beacon Hill,27.00,1.00,Black SUV,332842
1.23,2018-11-26 10:17:10.254-07,Haymarket Square,Beacon Hill,,1.00,Taxi,332843
1.23,2018-11-26 10:17:10.254-07,Haymarket Square,Beacon Hill,16.50,1.00,Black,332844
1.64,2018-11-26 05:02:09.748-07,Back Bay,Northeastern University,9.50,1.00,UberX,332848
1.64,2018-11-26 05:02:09.748-07,Back Bay,Northeastern University,,1.00,Taxi,332849
1.64,2018-11-26 05:02:09.748-07,Back Bay,Northeastern University,9.50,1.00,WAV,332850
1.35,2018-11-26 20:15:23.745-07,South Station,Beacon Hill,17.50,1.00,Black,333079
0.39,2018-11-26 20:15:23.745-07,South Station,Financial District,27.50,1.00,Black SUV,333080
0.39,2018-11-26 20:15:23.745-07,South Station,Financial District,7.00,1.00,WAV,333081
0.39,2018-11-26 20:15:23.745-07,South Station,Financial District,6.50,1.00,UberPool,333082
0.39,2018-11-26 20:15:23.745-07,South Station,Financial District,7.00,1.00,UberX,333083
0.39,2018-11-26 20:15:23.745-07,South Station,Financial District,8.50,1.00,UberXL,333084
2.84,2018-11-26 08:11:09.867-07,Fenway,West End,16.00,1.00,UberXL,333111
2.84,2018-11-26 08:11:09.867-07,Fenway,West End,9.50,1.00,WAV,333112
3.39,2018-11-26 17:09:14.598-07,North Station,Boston University,,1.00,Taxi,333115
3.39,2018-11-26 17:09:14.598-07,North Station,Boston University,11.00,1.00,UberX,333116
3.39,2018-11-26 17:09:14.598-07,North Station,Boston University,24.00,1.00,Black,333117
3.39,2018-11-26 17:09:14.598-07,North Station,Boston University,18.00,1.00,UberXL,333118
3.39,2018-11-26 17:09:14.598-07,North Station,Boston University,33.00,1.00,Black SUV,333119
3.46,2018-11-26 18:18:37.177-07,West End,Boston University,19.50,1.00,UberXL,332966
3.46,2018-11-26 18:18:37.177-07,West End,Boston University,11.00,1.00,UberPool,332967
0.56,2018-11-26 15:20:23.954-07,Haymarket Square,North Station,7.00,1.00,UberX,333202
0.56,2018-11-26 11:23:09.545-07,Haymarket Square,North Station,10.50,1.00,UberXL,333203
0.56,2018-11-26 11:23:09.545-07,Haymarket Square,North Station,26.00,1.00,Black SUV,333204
0.56,2018-11-26 11:23:09.545-07,Haymarket Square,North Station,7.00,1.00,WAV,333205
0.56,2018-11-26 11:23:09.545-07,Haymarket Square,North Station,7.00,1.00,UberPool,333206
0.56,2018-11-26 11:23:09.545-07,Haymarket Square,North Station,16.00,1.00,Black,333207
0.56,2018-11-26 11:23:09.545-07,Haymarket Square,North Station,,1.00,Taxi,333208
2.32,2018-11-26 23:15:22.545-07,Fenway,Beacon Hill,,1.00,Taxi,333271
2.32,2018-11-26 23:15:22.545-07,Fenway,Beacon Hill,14.00,1.00,UberXL,333272
2.32,2018-11-26 23:15:22.545-07,Fenway,Beacon Hill,8.50,1.00,WAV,333273
1.21,2018-11-26 21:15:22.204-07,North End,Financial District,16.00,1.00,Black,333285
1.21,2018-11-26 21:15:22.204-07,North End,Financial District,8.00,1.00,WAV,333286
1.21,2018-11-26 21:15:22.204-07,North End,Financial District,12.00,1.00,UberXL,333287
1.21,2018-11-26 21:15:22.204-07,North End,Financial District,,1.00,Taxi,333288
1.21,2018-11-26 21:15:22.204-07,North End,Financial District,27.00,1.00,Black SUV,333289
1.21,2018-11-26 21:15:22.204-07,North End,Financial District,8.00,1.00,UberPool,333290
1.57,2018-11-26 20:09:23.326-07,North End,Theatre District,7.00,1.00,WAV,323902
1.57,2018-11-26 20:09:23.326-07,North End,Theatre District,26.00,1.00,Black SUV,323903
1.57,2018-11-26 20:09:23.326-07,North End,Theatre District,13.00,1.00,UberXL,323904
1.57,2018-11-26 20:09:23.326-07,North End,Theatre District,17.50,1.00,Black,323905
1.57,2018-11-26 20:09:23.326-07,North End,Theatre District,,1.00,Taxi,323906
1.16,2018-11-26 14:32:09.486-07,Theatre District,Haymarket Square,27.50,1.00,Black SUV,323920
1.34,2018-11-26 14:32:09.486-07,Fenway,Back Bay,6.50,1.00,UberPool,323921
2.86,2018-11-26 23:09:22.152-07,West End,Northeastern University,12.00,1.00,UberPool,333468
2.86,2018-11-26 23:09:22.152-07,West End,Northeastern University,23.00,1.00,UberXL,333469
3.01,2018-11-26 00:27:45.47-07,Boston University,North Station,,1.00,Taxi,333576
3.01,2018-11-26 00:27:45.47-07,Boston University,North Station,17.00,1.00,UberXL,333577
0.79,2018-11-25 23:26:01.756-07,Financial District,Haymarket Square,15.00,1.00,Black,333649
2.93,2018-11-25 23:26:01.756-07,Back Bay,North End,24.00,1.00,Black,333650
2.93,2018-11-25 23:26:01.756-07,Back Bay,North End,11.00,1.00,UberPool,333651
2.93,2018-11-25 23:26:01.756-07,Back Bay,North End,18.00,1.00,UberXL,333652
2.93,2018-11-25 23:26:01.756-07,Back Bay,North End,,1.00,Taxi,333653
4.48,2018-11-26 18:12:23.549-07,Fenway,Financial District,12.00,1.00,UberX,333671
4.48,2018-11-26 18:12:23.549-07,Fenway,Financial District,11.00,1.00,UberPool,333672
4.48,2018-11-26 18:12:23.549-07,Fenway,Financial District,40.50,1.00,Black SUV,333673
4.48,2018-11-26 18:12:23.549-07,Fenway,Financial District,32.00,1.00,Black,333674
4.48,2018-11-26 18:12:23.549-07,Fenway,Financial District,,1.00,Taxi,333675
1.34,2018-11-26 14:32:09.486-07,Fenway,Back Bay,11.50,1.00,UberXL,323922
2.3,2018-11-26 20:36:23.631-07,Back Bay,Haymarket Square,12.00,1.00,UberX,333811
2.3,2018-11-26 20:36:23.631-07,Back Bay,Haymarket Square,11.00,1.00,UberPool,333812
1.34,2018-11-26 14:32:09.486-07,Fenway,Back Bay,16.00,1.00,Black,323923
1.34,2018-11-26 14:32:09.486-07,Fenway,Back Bay,8.00,1.00,UberX,323924
2.48,2018-11-26 12:08:09.83-07,South Station,Beacon Hill,,1.00,Taxi,323935
0.91,2018-11-26 21:03:22.403-07,Beacon Hill,Haymarket Square,7.50,1.00,UberPool,333853
0.91,2018-11-26 21:03:22.403-07,Beacon Hill,Haymarket Square,18.00,1.00,Black,333854
0.91,2018-11-26 21:03:22.403-07,Beacon Hill,Haymarket Square,9.00,1.00,UberX,333855
0.91,2018-11-26 21:03:22.403-07,Beacon Hill,Haymarket Square,14.00,1.00,UberXL,333856
0.91,2018-11-26 21:03:22.403-07,Beacon Hill,Haymarket Square,26.00,1.00,Black SUV,333857
1.61,2018-11-26 21:03:22.403-07,Haymarket Square,Theatre District,9.00,1.00,UberPool,333858
1.8,2018-11-26 18:48:22.274-07,Northeastern University,Theatre District,8.50,1.00,WAV,334214
2.33,2018-11-26 18:15:22.368-07,North End,Back Bay,20.50,1.00,UberX,334059
2.33,2018-11-26 18:15:22.368-07,North End,Back Bay,38.00,1.00,Black SUV,334060
2.33,2018-11-26 18:15:22.368-07,North End,Back Bay,,1.00,Taxi,334061
2.33,2018-11-26 18:15:22.368-07,North End,Back Bay,36.00,1.00,UberXL,334062
1.97,2018-11-26 18:15:22.368-07,Northeastern University,Beacon Hill,8.50,1.00,UberX,334063
1.97,2018-11-26 18:15:22.368-07,Northeastern University,Beacon Hill,,1.00,Taxi,334064
0.55,2018-11-26 00:38:35.407-07,South Station,Theatre District,7.00,1.00,UberX,334128
0.55,2018-11-26 00:38:35.407-07,South Station,Theatre District,15.00,1.00,Black,334129
0.55,2018-11-26 00:38:35.407-07,South Station,Theatre District,7.00,1.00,WAV,334130
0.55,2018-11-26 00:38:35.407-07,South Station,Theatre District,,1.00,Taxi,334131
0.92,2018-11-26 01:22:00.934-07,Haymarket Square,Financial District,,1.00,Taxi,334138
0.92,2018-11-26 01:22:00.934-07,Haymarket Square,Financial District,7.00,1.00,UberPool,334139
0.92,2018-11-26 01:22:00.934-07,Haymarket Square,Financial District,7.00,1.00,UberX,334140
0.92,2018-11-26 01:22:00.934-07,Haymarket Square,Financial District,26.00,1.00,Black SUV,334141
0.55,2018-11-26 01:22:00.934-07,South Station,Theatre District,7.00,1.00,WAV,334142
2.5,2018-11-26 19:24:22.007-07,Beacon Hill,South Station,19.50,1.00,Black,334149
2.5,2018-11-26 19:24:22.007-07,Beacon Hill,South Station,,1.00,Taxi,334150
2.5,2018-11-26 19:24:22.007-07,Beacon Hill,South Station,9.50,1.00,WAV,334151
2.5,2018-11-26 19:24:22.007-07,Beacon Hill,South Station,8.00,1.00,UberPool,334152
0.98,2018-11-26 19:24:22.007-07,North End,West End,7.00,1.00,WAV,334153
1.57,2018-11-26 23:06:22.203-07,North End,Theatre District,7.50,1.00,UberPool,334158
1.57,2018-11-26 23:06:22.203-07,North End,Theatre District,27.50,1.00,Black SUV,334159
1.57,2018-11-26 23:06:22.203-07,North End,Theatre District,7.00,1.00,UberX,334160
1.57,2018-11-26 23:06:22.203-07,North End,Theatre District,,1.00,Taxi,334161
1.57,2018-11-26 23:06:22.203-07,North End,Theatre District,16.00,1.00,Black,334162
3.07,2018-11-26 00:26:19.778-07,North Station,Fenway,10.50,1.00,WAV,333951
3.07,2018-11-26 00:26:19.778-07,North Station,Fenway,,1.00,Taxi,333952
2.66,2018-11-26 04:59:09.702-07,Fenway,Theatre District,9.50,1.00,UberX,333957
2.66,2018-11-26 04:59:09.702-07,Fenway,Theatre District,21.00,1.00,Black,333958
2.66,2018-11-26 04:59:09.702-07,Fenway,Theatre District,9.00,1.00,UberPool,333959
2.78,2018-11-26 04:59:09.702-07,Northeastern University,North Station,17.00,1.00,UberXL,333960
2.78,2018-11-26 04:59:09.702-07,Northeastern University,North Station,29.50,1.00,Black SUV,333961
1.71,2018-11-26 15:41:42.806-07,South Station,Back Bay,12.50,1.00,WAV,333994
1.71,2018-11-26 15:41:42.806-07,South Station,Back Bay,20.50,1.00,UberXL,333995
1.71,2018-11-26 15:41:42.806-07,South Station,Back Bay,28.00,1.00,Black SUV,333996
1.71,2018-11-26 15:41:42.806-07,South Station,Back Bay,,1.00,Taxi,333997
1.71,2018-11-26 18:00:23.018-07,South Station,Back Bay,12.50,1.00,UberX,333998
1.71,2018-11-26 18:00:23.018-07,South Station,Back Bay,12.50,1.00,UberPool,333999
0.55,2018-11-26 18:00:23.018-07,South Station,Theatre District,7.00,1.00,WAV,334000
0.55,2018-11-26 18:00:23.018-07,South Station,Theatre District,16.00,1.00,Black,334001
0.55,2018-11-26 18:00:23.018-07,South Station,Theatre District,7.00,1.00,UberX,334002
4.55,2018-11-26 02:50:09.607-07,Financial District,Northeastern University,15.00,1.00,UberX,334383
4.55,2018-11-26 02:50:09.607-07,Financial District,Northeastern University,11.00,1.00,UberPool,334384
4.55,2018-11-26 02:50:09.607-07,Financial District,Northeastern University,,1.00,Taxi,334385
2.62,2018-11-25 22:50:00.403-07,Boston University,Theatre District,9.50,1.00,WAV,334462
2.62,2018-11-25 22:50:00.403-07,Boston University,Theatre District,9.50,1.00,UberX,334463
2.62,2018-11-25 22:50:00.403-07,Boston University,Theatre District,9.00,1.00,UberPool,334464
2.14,2018-11-25 22:50:00.403-07,South Station,West End,14.00,1.00,UberXL,334465
1.56,2018-11-26 08:44:09.987-07,Back Bay,Boston University,13.50,1.00,UberXL,334532
1.62,2018-11-26 08:44:09.987-07,Back Bay,Northeastern University,12.00,1.00,UberXL,334533
1.62,2018-11-26 08:44:09.987-07,Back Bay,Northeastern University,8.50,1.00,WAV,334534
1.62,2018-11-26 08:44:09.987-07,Back Bay,Northeastern University,,1.00,Taxi,334535
1.62,2018-11-26 08:44:09.987-07,Back Bay,Northeastern University,17.00,1.00,Black,334536
2.27,2018-11-26 03:53:09.658-07,Boston University,Beacon Hill,9.00,1.00,UberPool,334738
2.27,2018-11-26 03:53:09.658-07,Boston University,Beacon Hill,30.50,1.00,Black SUV,334739
2.27,2018-11-26 03:53:09.658-07,Boston University,Beacon Hill,9.50,1.00,UberX,334740
2.27,2018-11-26 03:53:09.658-07,Boston University,Beacon Hill,9.50,1.00,WAV,334741
2.27,2018-11-26 03:53:09.658-07,Boston University,Beacon Hill,,1.00,Taxi,334742
2.27,2018-11-26 03:53:09.658-07,Boston University,Beacon Hill,15.00,1.00,UberXL,334743
1.3,2018-11-26 13:47:09.892-07,Theatre District,South Station,15.00,1.00,Black,334575
1.3,2018-11-26 13:47:09.892-07,Theatre District,South Station,6.50,1.00,UberPool,334576
1.3,2018-11-26 13:47:09.892-07,Theatre District,South Station,11.00,1.00,UberXL,334577
1.3,2018-11-26 13:47:09.892-07,Theatre District,South Station,,1.00,Taxi,334578
1.3,2018-11-26 13:47:09.892-07,Theatre District,South Station,7.00,1.00,UberX,334579
1.8,2018-11-26 13:47:09.892-07,Northeastern University,Theatre District,,1.00,Taxi,334580
0.56,2018-11-26 10:14:08.998-07,Haymarket Square,North Station,9.50,1.00,UberXL,334606
0.56,2018-11-26 10:14:08.998-07,Haymarket Square,North Station,6.50,1.00,UberX,334607
0.56,2018-11-26 10:14:08.998-07,Haymarket Square,North Station,27.50,1.00,Black SUV,334608
1.41,2018-11-26 10:14:08.998-07,Boston University,Back Bay,8.50,1.00,UberX,334609
1.41,2018-11-26 10:14:08.998-07,Boston University,Back Bay,8.50,1.00,WAV,334610
1.41,2018-11-26 10:14:08.998-07,Boston University,Back Bay,17.50,1.00,Black,334611
1.35,2018-11-25 23:23:01.514-07,Haymarket Square,Beacon Hill,9.00,1.00,UberPool,334695
1.35,2018-11-25 23:23:01.514-07,Haymarket Square,Beacon Hill,,1.00,Taxi,334696
3.61,2018-11-25 23:23:01.514-07,Back Bay,North End,37.00,1.00,Black SUV,334697
3.61,2018-11-25 23:23:01.514-07,Back Bay,North End,,1.00,Taxi,334698
3.61,2018-11-25 23:23:01.514-07,Back Bay,North End,12.00,1.00,WAV,334699
3.61,2018-11-25 23:23:01.514-07,Back Bay,North End,12.00,1.00,UberPool,334700
3.39,2018-11-26 17:00:14.232-07,North Station,Boston University,20.50,1.00,UberXL,334902
3.39,2018-11-26 17:00:14.232-07,North Station,Boston University,10.50,1.00,UberX,334903
3.39,2018-11-26 17:00:14.232-07,North Station,Boston University,35.50,1.00,Black SUV,334904
1.97,2018-11-26 16:30:14.069-07,West End,South Station,8.50,1.00,UberPool,335270
1.97,2018-11-26 16:30:14.069-07,West End,South Station,26.00,1.00,Black SUV,335271
3.39,2018-11-26 14:56:10.042-07,North Station,Boston University,8.00,1.00,UberPool,335282
3.39,2018-11-26 14:56:10.042-07,North Station,Boston University,17.50,1.00,UberXL,335283
1.36,2018-11-26 17:36:14.508-07,Beacon Hill,Haymarket Square,27.50,1.00,Black SUV,335045
3.45,2018-11-26 22:15:23.732-07,South Station,Back Bay,25.00,1.00,Black,335063
3.45,2018-11-26 22:15:23.732-07,South Station,Back Bay,,1.00,Taxi,335064
3.45,2018-11-26 22:15:23.732-07,South Station,Back Bay,32.50,1.00,Black SUV,335065
3.45,2018-11-26 22:15:23.732-07,South Station,Back Bay,10.50,1.00,WAV,335066
3.45,2018-11-26 22:15:23.732-07,South Station,Back Bay,10.00,1.00,UberPool,335067
3.45,2018-11-26 22:15:23.732-07,South Station,Back Bay,10.50,1.00,UberX,335068
2.17,2018-11-25 22:17:46.986-07,South Station,North Station,21.00,1.00,Black,335082
2.17,2018-11-25 22:17:46.986-07,South Station,North Station,8.50,1.00,WAV,335083
2.17,2018-11-25 22:17:46.986-07,South Station,North Station,8.50,1.00,UberX,335084
3.07,2018-11-26 17:43:39.641-07,North Station,Fenway,21.00,1.00,Black,335109
3.07,2018-11-26 17:43:39.641-07,North Station,Fenway,9.50,1.00,WAV,335110
3.07,2018-11-26 17:43:39.641-07,North Station,Fenway,8.50,1.00,UberPool,335111
3.07,2018-11-26 15:54:10.578-07,North Station,Fenway,9.50,1.00,UberX,335112
3.07,2018-11-26 21:06:21.957-07,North Station,Northeastern University,10.50,1.00,UberX,335120
3.01,2018-11-26 22:42:21.955-07,Boston University,North Station,26.00,1.00,Black,335389
3.01,2018-11-26 22:42:21.955-07,Boston University,North Station,10.50,1.00,UberX,335390
3.01,2018-11-26 22:42:21.955-07,Boston University,North Station,10.50,1.00,WAV,335391
3.01,2018-11-26 22:42:21.955-07,Boston University,North Station,34.00,1.00,Black SUV,335392
3.01,2018-11-26 22:42:21.955-07,Boston University,North Station,11.00,1.00,UberPool,335393
1.34,2018-11-26 22:42:21.955-07,Fenway,Back Bay,8.50,1.00,UberX,335394
1.34,2018-11-26 17:43:39.386-07,Fenway,Back Bay,8.00,1.00,UberPool,335395
3.37,2018-11-26 15:53:10.235-07,Northeastern University,North Station,37.00,1.00,Black SUV,335410
3.37,2018-11-26 15:53:10.235-07,Northeastern University,North Station,10.50,1.00,WAV,335411
0.72,2018-11-26 15:53:10.235-07,Haymarket Square,West End,7.00,1.00,UberPool,335412
2.5,2018-11-26 14:08:09.949-07,Beacon Hill,South Station,,1.00,Taxi,335415
2.5,2018-11-26 14:08:09.949-07,Beacon Hill,South Station,21.50,1.00,Black,335416
2.5,2018-11-26 14:08:09.949-07,Beacon Hill,South Station,13.00,1.00,WAV,335417
2.5,2018-11-26 14:08:09.949-07,Beacon Hill,South Station,20.50,1.00,UberXL,335418
2.5,2018-11-26 14:08:09.949-07,Beacon Hill,South Station,29.50,1.00,Black SUV,335419
1.41,2018-11-26 14:08:09.949-07,Boston University,Back Bay,13.00,1.00,UberXL,335420
0.56,2018-11-26 16:00:11.384-07,Haymarket Square,North Station,10.50,1.00,UberXL,335446
0.56,2018-11-26 16:00:11.384-07,Haymarket Square,North Station,16.00,1.00,Black,335447
1.4,2018-11-26 16:00:11.384-07,Boston University,Back Bay,7.50,1.00,UberPool,335448
1.4,2018-11-26 16:00:11.384-07,Boston University,Back Bay,8.00,1.00,UberX,335449
1.4,2018-11-26 16:00:11.384-07,Boston University,Back Bay,13.50,1.00,UberXL,335450
3.53,2018-11-26 15:41:42.182-07,Back Bay,South Station,36.00,1.00,Black SUV,335462
3.23,2018-11-26 09:56:09.458-07,North Station,Northeastern University,11.50,1.00,UberX,335298
3.23,2018-11-26 09:56:09.458-07,North Station,Northeastern University,11.50,1.00,WAV,335299
3.23,2018-11-26 09:56:09.458-07,North Station,Northeastern University,9.00,1.00,UberPool,335300
3.23,2018-11-26 09:56:09.458-07,North Station,Northeastern University,35.50,1.00,Black SUV,335301
3.23,2018-11-26 09:56:09.458-07,North Station,Northeastern University,27.00,1.00,Black,335302
1.8,2018-11-26 23:33:21.923-07,Northeastern University,Theatre District,17.00,1.00,UberXL,335305
1.8,2018-11-26 23:33:21.923-07,Northeastern University,Theatre District,31.00,1.00,Black SUV,335306
2.3,2018-11-26 09:50:09.971-07,Back Bay,Haymarket Square,20.50,1.00,Black,335348
1.18,2018-11-26 02:29:10.797-07,Theatre District,Haymarket Square,8.50,1.00,UberX,335365
1.18,2018-11-26 02:29:10.797-07,Theatre District,Haymarket Square,,1.00,Taxi,335366
1.18,2018-11-26 02:29:10.797-07,Theatre District,Haymarket Square,13.00,1.00,UberXL,335367
1.35,2018-11-26 02:29:10.797-07,Haymarket Square,Beacon Hill,9.00,1.00,UberPool,335368
4.4,2018-11-26 17:12:15.847-07,Financial District,Fenway,11.50,1.00,UberPool,335606
4.4,2018-11-26 17:12:15.847-07,Financial District,Fenway,13.50,1.00,WAV,335607
4.4,2018-11-26 17:12:15.847-07,Financial District,Fenway,,1.00,Taxi,335608
4.44,2018-11-26 17:12:15.847-07,Boston University,Financial District,,1.00,Taxi,335609
4.44,2018-11-26 17:12:15.847-07,Boston University,Financial District,20.00,1.00,UberPool,335610
4.44,2018-11-26 00:26:20.469-07,Boston University,Financial District,37.50,1.00,UberXL,335611
4.44,2018-11-26 00:26:20.469-07,Boston University,Financial District,21.50,1.00,UberX,335612
4.44,2018-11-26 00:26:20.469-07,Boston University,Financial District,32.50,1.00,Black,335613
4.44,2018-11-26 00:26:20.469-07,Boston University,Financial District,21.50,1.00,WAV,335614
1.41,2018-11-26 17:12:15.339-07,Theatre District,North End,,1.00,Taxi,335642
1.41,2018-11-26 17:12:15.339-07,Theatre District,North End,7.00,1.00,UberPool,335643
